Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC02217,CUST02217,BR046,Savings,2021-10-07,15693.18,Active
ACC02263,CUST02263,BR046,Savings,2023-03-30,94122.36,Active
ACC02282,CUST02282,BR046,Savings,2021-04-30,27439.33,Active
ACC02393,CUST02393,BR046,Savings,2022-09-11,48318.93,Active
ACC02454,CUST02454,BR046,Savings,2021-06-04,51443.76,Active
ACC02665,CUST02665,BR046,Savings,2023-09-03,6196.73,Active
ACC02728,CUST02728,BR046,Savings,2021-06-20,131366.2,Active
ACC02754,CUST02754,BR046,Savings,2021-09-29,20696.76,Active
ACC02787,CUST02787,BR046,Savings,2023-07-14,21894.28,Active
ACC02831,CUST02831,BR046,Savings,2022-01-01,109186.27,Active
ACC02860,CUST02860,BR046,Savings,2023-06-11,58563.99,Active
ACC02887,CUST02887,BR046,Savings,2023-09-21,129644.27,Active
ACC02893,CUST02893,BR046,Savings,2021-08-19,41482.9,Active
ACC02921,CUST02921,BR046,Savings,2021-09-27,50101.51,Active
ACC02925,CUST02925,BR046,Savings,2022-01-12,105854.8,Active
ACC02935,CUST02935,BR046,Savings,2024-04-23,28092.65,Active
ACC03084,CUST03084,BR046,Savings,2022-07-27,69702.45,Active
ACC03112,CUST03112,BR046,Savings,2023-08-13,129561.29,Active
ACC03452,CUST03452,BR046,Savings,2021-08-24,61528.92,Active
ACC03494,CUST03494,BR046,Savings,2021-04-29,39189.39,Active
ACC03500,CUST03500,BR046,Savings,2022-08-27,60204.99,Active
ACC03514,CUST03514,BR046,Savings,2024-01-26,60791.89,Active
ACC03535,CUST03535,BR046,Savings,2023-01-05,39627.6,Active
ACC03615,CUST03615,BR046,Savings,2021-11-17,265239.69,Active
ACC03643,CUST03643,BR046,Savings,2023-06-16,43849.67,Active
ACC03711,CUST03711,BR046,Savings,2023-03-22,72574.63,Active
ACC03793,CUST03793,BR046,Savings,2023-08-14,85472.54,Active
ACC03810,CUST03810,BR046,Savings,2021-07-09,21903.81,Active
ACC03870,CUST03870,BR046,Savings,2022-03-21,31204.92,Active
ACC03954,CUST03954,BR046,Savings,2024-06-04,64772.07,Active
ACC03961,CUST03961,BR046,Savings,2022-12-16,85566.58,Active
ACC04312,CUST04312,BR046,Savings,2022-01-29,23579.09,Active
ACC04322,CUST04322,BR046,Savings,2021-09-10,76643.33,Active
ACC04326,CUST04326,BR046,Savings,2023-10-13,174946.47,Active
ACC04438,CUST04438,BR046,Savings,2024-02-19,50285.98,Active
ACC04525,CUST04525,BR046,Savings,2021-07-01,7065.87,Active
ACC04704,CUST04704,BR046,Savings,2022-12-16,70261.98,Active
ACC04730,CUST04730,BR046,Savings,2023-07-12,18537.02,Active
ACC04746,CUST04746,BR046,Savings,2023-06-26,20454.08,Active
ACC04798,CUST04798,BR046,Savings,2022-09-21,35490.8,Active
ACC04803,CUST04803,BR046,Savings,2021-05-12,58337.9,Active
ACC04903,CUST04903,BR046,Savings,2022-03-10,313833.95,Active
ACC04965,CUST04965,BR046,Savings,2024-04-19,107114.44,Active
ACC00014,CUST00014,BR015,Savings,2023-11-04,55197.88,Active
ACC00179,CUST00179,BR015,Savings,2021-03-10,18508.6,Active
ACC00283,CUST00283,BR015,Savings,2023-04-20,19576.97,Active
ACC00331,CUST00331,BR015,Savings,2021-12-16,52739.06,Active
ACC00488,CUST00488,BR015,Savings,2022-02-10,14503.99,Active
ACC00598,CUST00598,BR015,Savings,2023-04-06,64689.18,Active
ACC00654,CUST00654,BR015,Savings,2022-08-03,44457.03,Active
ACC00753,CUST00753,BR015,Savings,2022-07-27,52426.97,Active
ACC00777,CUST00777,BR015,Savings,2022-11-03,62030.48,Active
ACC00787,CUST00787,BR015,Savings,2023-08-13,34419.37,Active
ACC00914,CUST00914,BR015,Savings,2021-09-25,58024.83,Active
ACC00923,CUST00923,BR015,Savings,2024-02-23,85087.49,Active
ACC00939,CUST00939,BR015,Savings,2022-04-18,45360.84,Active
ACC00959,CUST00959,BR015,Savings,2023-11-05,1136396.14,Active
ACC01030,CUST01030,BR015,Savings,2021-10-10,51962.93,Active
ACC01166,CUST01166,BR015,Savings,2024-05-07,26765.9,Active
ACC01182,CUST01182,BR015,Savings,2024-04-13,123627.75,Active
ACC01260,CUST01260,BR015,Savings,2023-12-16,40129.81,Active
ACC01278,CUST01278,BR015,Savings,2021-05-21,79941.54,Active
ACC01455,CUST01455,BR015,Savings,2023-01-24,31006.22,Active
ACC01473,CUST01473,BR015,Savings,2023-05-14,146703.45,Active
ACC01609,CUST01609,BR015,Savings,2022-06-12,40893.46,Active
ACC01617,CUST01617,BR015,Savings,2022-10-23,213408.16,Active
ACC01654,CUST01654,BR015,Savings,2021-12-21,122700.2,Active
ACC01697,CUST01697,BR015,Savings,2023-07-30,73200.02,Active
ACC01771,CUST01771,BR015,Savings,2022-06-20,67798.92,Active
ACC01881,CUST01881,BR015,Savings,2022-11-04,56003.1,Active
ACC01906,CUST01906,BR015,Savings,2023-03-18,34653.75,Active
ACC01924,CUST01924,BR015,Savings,2021-10-15,22867.93,Active
ACC01964,CUST01964,BR015,Savings,2022-04-10,67945.36,Active
ACC02120,CUST02120,BR015,Savings,2023-04-01,384934.9,Active
ACC02200,CUST02200,BR015,Savings,2023-06-14,29344.97,Active
ACC02223,CUST02223,BR015,Savings,2022-04-11,53118.33,Active
ACC02230,CUST02230,BR015,Savings,2022-05-01,143372.3,Active
ACC02231,CUST02231,BR015,Savings,2022-02-23,82308.72,Active
ACC02324,CUST02324,BR015,Savings,2021-09-09,56102.62,Active
ACC02381,CUST02381,BR015,Savings,2022-01-23,24604.18,Active
ACC02529,CUST02529,BR015,Savings,2024-03-12,47574.28,Active
ACC02606,CUST02606,BR015,Savings,2024-04-10,317499.12,Active
ACC02631,CUST02631,BR015,Savings,2022-03-02,94266.91,Active
ACC02679,CUST02679,BR015,Savings,2022-10-14,27603.04,Active
ACC02775,CUST02775,BR015,Savings,2024-04-03,122289.83,Active
ACC02868,CUST02868,BR015,Savings,2023-07-15,12685.51,Active
ACC02900,CUST02900,BR015,Savings,2023-12-29,138027.38,Active
ACC02907,CUST02907,BR015,Savings,2022-10-11,46322.24,Active
ACC02978,CUST02978,BR015,Savings,2021-10-17,43539.59,Active
ACC02990,CUST02990,BR015,Savings,2021-06-05,92303.05,Active
ACC03072,CUST03072,BR015,Savings,2022-08-25,59032.41,Active
ACC03126,CUST03126,BR015,Savings,2022-10-06,43003.13,Active
ACC03177,CUST03177,BR015,Savings,2021-09-17,73575.07,Active
ACC03259,CUST03259,BR015,Savings,2022-05-05,148783.25,Active
ACC03524,CUST03524,BR015,Savings,2022-03-10,29917.41,Active
ACC03613,CUST03613,BR015,Savings,2023-10-04,76159.2,Active
ACC03654,CUST03654,BR015,Savings,2023-11-27,78875.3,Active
ACC03757,CUST03757,BR015,Savings,2022-04-28,369336.62,Active
ACC03857,CUST03857,BR015,Savings,2023-02-27,99868.75,Active
ACC03858,CUST03858,BR015,Savings,2021-08-12,192839.14,Active
ACC03860,CUST03860,BR015,Savings,2021-02-13,70711.69,Active
ACC03894,CUST03894,BR015,Savings,2023-09-15,423407.98,Active
ACC03966,CUST03966,BR015,Savings,2022-05-16,162064.1,Active
ACC04043,CUST04043,BR015,Savings,2023-02-16,102391.57,Active
ACC04083,CUST04083,BR015,Savings,2021-05-23,33379.85,Active
ACC04483,CUST04483,BR015,Savings,2021-12-18,69218.84,Active
ACC04600,CUST04600,BR015,Savings,2021-12-13,64976.57,Active
ACC04740,CUST04740,BR015,Savings,2023-01-10,25836.5,Active
ACC04775,CUST04775,BR015,Savings,2022-11-24,37011.82,Active
ACC04866,CUST04866,BR015,Savings,2024-06-10,81989.24,Active
ACC04874,CUST04874,BR015,Savings,2023-06-15,47312.84,Active
ACC04928,CUST04928,BR015,Savings,2023-04-25,64629.73,Active
ACC04947,CUST04947,BR015,Savings,2023-04-16,14081.09,Active
ACC04971,CUST04971,BR015,Savings,2022-11-22,41505.03,Active
ACC00102,CUST00102,BR035,Savings,2023-06-30,128467.56,Active
ACC00239,CUST00239,BR035,Savings,2022-08-25,87838.15,Active
ACC00270,CUST00270,BR035,Savings,2023-07-21,105841.69,Active
ACC00309,CUST00309,BR035,Savings,2024-02-20,240496.68,Active
ACC00326,CUST00326,BR035,Savings,2023-07-07,117103.83,Active
ACC00380,CUST00380,BR035,Savings,2021-12-22,118833.84,Active
ACC00447,CUST00447,BR035,Savings,2023-10-06,33903.36,Active
ACC00499,CUST00499,BR035,Savings,2022-10-16,36240.78,Active
ACC00709,CUST00709,BR035,Savings,2021-10-16,16050.01,Active
ACC00793,CUST00793,BR035,Savings,2021-09-19,140420.5,Active
ACC00902,CUST00902,BR035,Savings,2023-08-11,47275.43,Active
ACC00929,CUST00929,BR035,Savings,2021-10-22,45421.57,Active
ACC01004,CUST01004,BR035,Savings,2022-04-23,96513.89,Active
ACC01033,CUST01033,BR035,Savings,2022-06-25,7394.56,Active
ACC01127,CUST01127,BR035,Savings,2023-02-12,104977.56,Active
ACC01224,CUST01224,BR035,Savings,2023-05-21,16198.96,Active
ACC01291,CUST01291,BR035,Savings,2021-04-12,113737.79,Active
ACC01448,CUST01448,BR035,Savings,2024-06-22,132282.83,Active
ACC01460,CUST01460,BR035,Savings,2022-07-05,34806.07,Active
ACC01525,CUST01525,BR035,Savings,2022-06-05,164568.26,Active
ACC01571,CUST01571,BR035,Savings,2021-06-19,119162.07,Active
ACC01591,CUST01591,BR035,Savings,2022-05-18,220537.48,Active
ACC01639,CUST01639,BR035,Savings,2022-11-17,89707.82,Active
ACC01720,CUST01720,BR035,Savings,2024-06-03,31295.38,Active
ACC01733,CUST01733,BR035,Savings,2024-01-28,210458.7,Active
ACC01773,CUST01773,BR035,Savings,2024-01-19,34937.73,Active
ACC01799,CUST01799,BR035,Savings,2022-04-07,85571.67,Active
ACC01805,CUST01805,BR035,Savings,2024-04-15,46145.86,Active
ACC01874,CUST01874,BR035,Savings,2023-07-10,20755.98,Active
ACC01966,CUST01966,BR035,Savings,2022-03-01,59855.53,Active
ACC01972,CUST01972,BR035,Savings,2021-09-10,138771.08,Active
ACC01986,CUST01986,BR035,Savings,2024-01-24,50888.98,Active
ACC02233,CUST02233,BR035,Savings,2023-05-09,119310.15,Active
ACC02290,CUST02290,BR035,Savings,2021-10-08,25313.06,Active
ACC02316,CUST02316,BR035,Savings,2023-03-14,64919.1,Active
ACC02367,CUST02367,BR035,Savings,2022-09-03,194562.25,Active
ACC02369,CUST02369,BR035,Savings,2024-02-15,35058.16,Active
ACC02386,CUST02386,BR035,Savings,2021-10-09,35158.36,Active
ACC02410,CUST02410,BR035,Savings,2022-12-19,24652.15,Active
ACC02412,CUST02412,BR035,Savings,2021-07-11,23946.06,Active
ACC02479,CUST02479,BR035,Savings,2023-03-10,67878.02,Active
ACC02554,CUST02554,BR035,Savings,2024-03-14,115855.52,Active
ACC02608,CUST02608,BR035,Savings,2023-12-29,35897.77,Active
ACC02612,CUST02612,BR035,Savings,2022-04-09,81132.03,Active
ACC02642,CUST02642,BR035,Savings,2021-07-18,80506.61,Active
ACC02744,CUST02744,BR035,Savings,2021-12-12,219103.63,Active
ACC02836,CUST02836,BR035,Savings,2022-06-24,141906.37,Active
ACC02993,CUST02993,BR035,Savings,2024-04-06,57072.06,Active
ACC03074,CUST03074,BR035,Savings,2023-07-04,33666.95,Active
ACC03143,CUST03143,BR035,Savings,2023-02-28,62635.4,Active
ACC03147,CUST03147,BR035,Savings,2024-02-05,45983.7,Active
ACC03270,CUST03270,BR035,Savings,2022-01-17,74699.93,Active
ACC03291,CUST03291,BR035,Savings,2023-04-01,135068.6,Active
ACC03360,CUST03360,BR035,Savings,2022-10-23,93064.96,Active
ACC03440,CUST03440,BR035,Savings,2024-02-03,65125.47,Active
ACC03477,CUST03477,BR035,Savings,2023-10-05,110674.53,Active
ACC03493,CUST03493,BR035,Savings,2022-08-28,98678.74,Active
ACC03536,CUST03536,BR035,Savings,2021-12-16,147179,Active
ACC03600,CUST03600,BR035,Savings,2023-05-31,225506.62,Active
ACC03674,CUST03674,BR035,Savings,2023-03-28,37417.41,Active
ACC03734,CUST03734,BR035,Savings,2021-08-27,174415.07,Active
ACC03800,CUST03800,BR035,Savings,2023-04-28,103405.55,Active
ACC03818,CUST03818,BR035,Savings,2022-10-08,12111,Active
ACC03838,CUST03838,BR035,Savings,2021-06-05,189028.3,Active
ACC04356,CUST04356,BR035,Savings,2023-06-11,38460.31,Active
ACC04398,CUST04398,BR035,Savings,2022-12-23,370339.77,Active
ACC04431,CUST04431,BR035,Savings,2022-12-17,125504.81,Active
ACC04631,CUST04631,BR035,Savings,2021-11-02,256228.74,Active
ACC04659,CUST04659,BR035,Savings,2021-10-25,35366.07,Active
ACC04859,CUST04859,BR035,Savings,2023-03-15,47777.11,Active
ACC00048,CUST00048,BR021,Savings,2023-07-30,31077.64,Active
ACC00160,CUST00160,BR021,Savings,2022-09-30,47783.6,Active
ACC00292,CUST00292,BR021,Savings,2022-10-03,19665.95,Active
ACC00323,CUST00323,BR021,Savings,2023-04-19,63240.9,Active
ACC00336,CUST00336,BR021,Savings,2021-09-29,7541.67,Active
ACC00382,CUST00382,BR021,Savings,2021-10-07,44152.31,Active
ACC00430,CUST00430,BR021,Savings,2022-04-12,65683.64,Active
ACC00502,CUST00502,BR021,Savings,2021-05-15,95959.65,Active
ACC00581,CUST00581,BR021,Savings,2024-02-25,190111.77,Active
ACC00646,CUST00646,BR021,Savings,2022-01-19,72145.38,Active
ACC00683,CUST00683,BR021,Savings,2023-04-30,73121.76,Active
ACC00686,CUST00686,BR021,Savings,2022-01-13,6416.59,Active
ACC01012,CUST01012,BR021,Savings,2023-02-21,31233.36,Active
ACC01050,CUST01050,BR021,Savings,2024-02-07,32049.35,Active
ACC01081,CUST01081,BR021,Savings,2022-04-30,103880.88,Active
ACC01098,CUST01098,BR021,Savings,2021-07-20,71891.92,Active
ACC01185,CUST01185,BR021,Savings,2021-07-15,18629.5,Active
ACC01208,CUST01208,BR021,Savings,2023-01-30,75179.91,Active
ACC01216,CUST01216,BR021,Savings,2023-09-01,22725.86,Active
ACC01319,CUST01319,BR021,Savings,2021-03-28,34347.92,Active
ACC01409,CUST01409,BR021,Savings,2022-12-20,89938.87,Active
ACC01563,CUST01563,BR021,Savings,2022-04-09,218477.47,Active
ACC01566,CUST01566,BR021,Savings,2021-07-22,37886.91,Active
ACC01626,CUST01626,BR021,Savings,2021-10-21,70020.19,Active
ACC01724,CUST01724,BR021,Savings,2021-10-05,75026.59,Active
ACC01779,CUST01779,BR021,Savings,2022-06-02,102292.61,Active
ACC01927,CUST01927,BR021,Savings,2021-07-26,43703.42,Active
ACC01961,CUST01961,BR021,Savings,2022-06-17,101393.32,Active
ACC02042,CUST02042,BR021,Savings,2022-10-31,28717.02,Active
ACC02136,CUST02136,BR021,Savings,2022-08-02,197640.25,Active
ACC02295,CUST02295,BR021,Savings,2023-05-23,45231.18,Active
ACC02309,CUST02309,BR021,Savings,2022-10-21,22340.2,Active
ACC02384,CUST02384,BR021,Savings,2022-06-03,88445.08,Active
ACC02425,CUST02425,BR021,Savings,2024-04-26,41837.94,Active
ACC02520,CUST02520,BR021,Savings,2021-09-04,66282,Active
ACC02647,CUST02647,BR021,Savings,2022-11-22,45616.78,Active
ACC02726,CUST02726,BR021,Savings,2021-05-16,56392.79,Active
ACC02762,CUST02762,BR021,Savings,2021-07-12,20305.73,Active
ACC02881,CUST02881,BR021,Savings,2023-10-25,80821.85,Active
ACC03006,CUST03006,BR021,Savings,2022-07-16,52120.37,Active
ACC03042,CUST03042,BR021,Savings,2022-11-05,40434.36,Active
ACC03077,CUST03077,BR021,Savings,2023-03-04,157495.95,Active
ACC03212,CUST03212,BR021,Savings,2024-05-03,22536.18,Active
ACC03215,CUST03215,BR021,Savings,2023-09-19,55492.05,Active
ACC03249,CUST03249,BR021,Savings,2021-04-29,23739.12,Active
ACC03305,CUST03305,BR021,Savings,2021-05-07,71110.2,Active
ACC03334,CUST03334,BR021,Savings,2022-04-02,121657.88,Active
ACC03366,CUST03366,BR021,Savings,2022-03-27,22115.6,Active
ACC03384,CUST03384,BR021,Savings,2022-05-02,32762.8,Active
ACC03406,CUST03406,BR021,Savings,2022-07-03,74804.48,Active
ACC03467,CUST03467,BR021,Savings,2022-09-12,35617.07,Active
ACC03557,CUST03557,BR021,Savings,2021-07-03,52331.83,Active
ACC03708,CUST03708,BR021,Savings,2022-12-06,404762.33,Active
ACC04189,CUST04189,BR021,Savings,2023-08-18,84957.34,Active
ACC04195,CUST04195,BR021,Savings,2023-11-05,127224.81,Active
ACC04233,CUST04233,BR021,Savings,2022-11-10,103528.67,Active
ACC04366,CUST04366,BR021,Savings,2024-02-07,18353.17,Active
ACC04423,CUST04423,BR021,Savings,2022-02-27,107463.58,Active
ACC04487,CUST04487,BR021,Savings,2023-02-18,74097.06,Active
ACC04601,CUST04601,BR021,Savings,2023-04-12,125572.81,Active
ACC04690,CUST04690,BR021,Savings,2023-07-06,25504.99,Active
ACC04787,CUST04787,BR021,Savings,2023-02-22,146821.68,Active
ACC04795,CUST04795,BR021,Savings,2022-11-23,246764.61,Active
ACC04824,CUST04824,BR021,Savings,2023-12-09,35236.61,Active
ACC04848,CUST04848,BR021,Savings,2021-10-13,26693.54,Active
ACC04868,CUST04868,BR021,Savings,2021-12-26,110125.19,Active
ACC04880,CUST04880,BR021,Savings,2022-10-18,30480.68,Active
ACC04918,CUST04918,BR021,Savings,2023-04-11,28796.25,Active
ACC04962,CUST04962,BR021,Savings,2022-07-15,80598.24,Active
ACC04984,CUST04984,BR021,Savings,2023-12-27,128279.87,Active
ACC00106,CUST00106,BR049,Savings,2021-07-14,33306.06,Active
ACC00140,CUST00140,BR049,Savings,2021-12-14,33502.83,Active
ACC00165,CUST00165,BR049,Savings,2021-05-05,73529.19,Active
ACC00193,CUST00193,BR049,Savings,2022-09-27,113279.31,Active
ACC00481,CUST00481,BR049,Savings,2022-01-23,38324.63,Active
ACC00490,CUST00490,BR049,Savings,2022-05-03,125135.15,Active
ACC00498,CUST00498,BR049,Savings,2023-04-07,130986.68,Active
ACC00503,CUST00503,BR049,Savings,2023-08-08,97835.96,Active
ACC00552,CUST00552,BR049,Savings,2024-05-25,97322.73,Active
ACC00636,CUST00636,BR049,Savings,2022-03-10,152259.41,Active
ACC00708,CUST00708,BR049,Savings,2021-09-28,59298.02,Active
ACC00747,CUST00747,BR049,Savings,2023-04-18,48548.42,Active
ACC00864,CUST00864,BR049,Savings,2022-04-04,155532.58,Active
ACC00901,CUST00901,BR049,Savings,2024-03-19,49661.12,Active
ACC01085,CUST01085,BR049,Savings,2021-09-02,48211.03,Active
ACC01175,CUST01175,BR049,Savings,2021-09-01,45530.37,Active
ACC01238,CUST01238,BR049,Savings,2022-10-27,54027.56,Active
ACC01279,CUST01279,BR049,Savings,2023-03-25,17448.42,Active
ACC01301,CUST01301,BR049,Savings,2021-12-27,29585.7,Active
ACC01555,CUST01555,BR049,Savings,2024-03-05,143588.14,Active
ACC01581,CUST01581,BR049,Savings,2022-06-05,65602.49,Active
ACC01615,CUST01615,BR049,Savings,2023-10-20,71079.63,Active
ACC01629,CUST01629,BR049,Savings,2021-09-06,86698.11,Active
ACC02008,CUST02008,BR049,Savings,2023-12-10,60708.23,Active
ACC02028,CUST02028,BR049,Savings,2023-12-18,52336.43,Active
ACC02083,CUST02083,BR049,Savings,2022-12-13,139313.64,Active
ACC02195,CUST02195,BR049,Savings,2022-03-29,45928.23,Active
ACC02213,CUST02213,BR049,Savings,2022-02-04,74163.62,Active
ACC02266,CUST02266,BR049,Savings,2022-09-16,42159.26,Active
ACC02278,CUST02278,BR049,Savings,2021-07-12,101261.77,Active
ACC02387,CUST02387,BR049,Savings,2022-04-06,21591.55,Active
ACC02389,CUST02389,BR049,Savings,2024-03-25,15687.02,Active
ACC02470,CUST02470,BR049,Savings,2023-07-31,78593.84,Active
ACC02585,CUST02585,BR049,Savings,2024-02-06,73402.21,Active
ACC02593,CUST02593,BR049,Savings,2024-01-01,36998.69,Active
ACC02635,CUST02635,BR049,Savings,2023-01-09,349814.09,Active
ACC02659,CUST02659,BR049,Savings,2023-02-24,115869.71,Active
ACC02766,CUST02766,BR049,Savings,2022-05-29,41792.88,Active
ACC02800,CUST02800,BR049,Savings,2021-05-03,178283.75,Active
ACC02936,CUST02936,BR049,Savings,2022-02-14,42775.14,Active
ACC02939,CUST02939,BR049,Savings,2024-02-25,63765.13,Active
ACC03012,CUST03012,BR049,Savings,2021-06-02,92460.1,Active
ACC03063,CUST03063,BR049,Savings,2021-11-15,34170.09,Active
ACC03065,CUST03065,BR049,Savings,2022-11-24,124480.45,Active
ACC03081,CUST03081,BR049,Savings,2021-12-17,359516.08,Active
ACC03161,CUST03161,BR049,Savings,2021-07-30,162398.23,Active
ACC03432,CUST03432,BR049,Savings,2023-08-06,173198.02,Active
ACC03462,CUST03462,BR049,Savings,2021-11-02,243416.52,Active
ACC03469,CUST03469,BR049,Savings,2023-06-17,16109.41,Active
ACC03568,CUST03568,BR049,Savings,2023-08-26,37472.82,Active
ACC03589,CUST03589,BR049,Savings,2022-08-27,68447.33,Active
ACC03621,CUST03621,BR049,Savings,2024-05-08,41107.81,Active
ACC03702,CUST03702,BR049,Savings,2024-06-30,52250.43,Active
ACC03815,CUST03815,BR049,Savings,2024-01-14,103659.05,Active
ACC03825,CUST03825,BR049,Savings,2022-03-05,59182.39,Active
ACC03886,CUST03886,BR049,Savings,2021-08-22,52835.36,Active
ACC03941,CUST03941,BR049,Savings,2022-10-13,45789.28,Active
ACC03963,CUST03963,BR049,Savings,2022-07-02,54920.24,Active
ACC03992,CUST03992,BR049,Savings,2024-01-07,287163.19,Active
ACC04013,CUST04013,BR049,Savings,2023-01-01,94463.87,Active
ACC04092,CUST04092,BR049,Savings,2023-02-07,98831.11,Active
ACC04121,CUST04121,BR049,Savings,2023-09-22,32210.72,Active
ACC04139,CUST04139,BR049,Savings,2023-01-12,84460.02,Active
ACC04289,CUST04289,BR049,Savings,2022-03-02,4825.65,Active
ACC04310,CUST04310,BR049,Savings,2022-03-16,59538.77,Active
ACC04357,CUST04357,BR049,Savings,2024-02-20,36617.41,Active
ACC04379,CUST04379,BR049,Savings,2021-11-22,36379.64,Active
ACC04399,CUST04399,BR049,Savings,2023-12-15,76738.18,Active
ACC04684,CUST04684,BR049,Savings,2023-10-11,9881.46,Active
ACC00113,CUST00113,BR010,Savings,2021-07-02,30046.58,Active
ACC00154,CUST00154,BR010,Savings,2021-05-06,314102.66,Active
ACC00359,CUST00359,BR010,Savings,2022-09-03,11431.46,Active
ACC00369,CUST00369,BR010,Savings,2022-11-04,27406.21,Active
ACC00486,CUST00486,BR010,Savings,2022-08-24,49748.12,Active
ACC00557,CUST00557,BR010,Savings,2023-10-26,176460.43,Active
ACC00718,CUST00718,BR010,Savings,2022-03-14,20227.18,Active
ACC00859,CUST00859,BR010,Savings,2022-01-06,310722.19,Active
ACC00917,CUST00917,BR010,Savings,2021-03-28,53928.02,Active
ACC00962,CUST00962,BR010,Savings,2022-01-28,77853.37,Active
ACC00988,CUST00988,BR010,Savings,2022-09-21,47664.73,Active
ACC01057,CUST01057,BR010,Savings,2021-12-10,52992.32,Active
ACC01062,CUST01062,BR010,Savings,2024-02-10,67773.37,Active
ACC01195,CUST01195,BR010,Savings,2024-03-22,27083.47,Active
ACC01259,CUST01259,BR010,Savings,2021-10-11,125907.11,Active
