Loan_ID,Customer_ID,Account_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Status,Approval_Date
LN02428,CUST01878,ACC01878,Personal,517965,14.62,180,Active,2022-04-15
LN02442,CUST01063,ACC01063,Personal,347343,8.35,180,Active,2023-10-22
LN02443,CUST02531,ACC02531,Personal,118283,14.59,180,Active,2022-05-20
LN02446,CUST02245,ACC02245,Personal,587971,10.67,180,Active,2022-05-18
LN02458,CUST00131,ACC00131,Personal,679305,14.59,180,Active,2025-01-27
LN02500,CUST03189,ACC03189,Personal,724536,8.34,180,Active,2022-06-08
LN02508,CUST01942,ACC01942,Personal,79023,14.21,180,Active,2022-05-08
LN02531,CUST00750,ACC00750,Personal,135896,12.32,180,Active,2025-05-31
LN02554,CUST00471,ACC00471,Personal,387950,10.81,180,Active,2025-02-25
LN02569,CUST00991,ACC00991,Personal,146517,12.84,180,Active,2022-03-23
LN02618,CUST03547,ACC03547,Personal,773370,7.00,180,Active,2023-06-15
LN02673,CUST03428,ACC03428,Personal,117260,7.92,180,Active,2025-01-22
LN02694,CUST01757,ACC01757,Personal,411673,15.33,180,Active,2023-07-26
LN02703,CUST02559,ACC02559,Personal,360421,11.86,180,Active,2023-08-12
LN02715,CUST04153,ACC04153,Personal,342241,13.89,180,Active,2026-03-02
LN02756,CUST03262,ACC03262,Personal,427947,9.85,180,Active,2024-09-23
LN02777,CUST00713,ACC00713,Personal,299304,12.49,180,Active,2024-10-10
LN02786,CUST02812,ACC02812,Personal,766148,12.63,180,Active,2024-09-09
LN02806,CUST00268,ACC00268,Personal,50019,12.84,180,Active,2023-01-27
LN02863,CUST03338,ACC03338,Personal,503162,11.81,180,Active,2023-01-29
LN02871,CUST03237,ACC03237,Personal,327808,13.15,180,Active,2021-09-28
LN02901,CUST04538,ACC04538,Personal,737586,15.10,180,Active,2024-09-27
LN02946,CUST04840,ACC04840,Personal,93909,7.78,180,Active,2023-02-26
LN02961,CUST02868,ACC02868,Personal,563955,7.45,180,Active,2024-06-30
LN02965,CUST01282,ACC01282,Personal,54880,11.73,180,Active,2024-12-26
LN02970,CUST03463,ACC03463,Personal,270736,9.82,180,Active,2025-04-26
LN02981,CUST03388,ACC03388,Personal,242964,9.23,180,Active,2024-09-20
LN02984,CUST04900,ACC04900,Personal,563626,10.36,180,Active,2022-02-27
LN02987,CUST03722,ACC03722,Personal,725480,7.93,180,Active,2022-05-06
LN03009,CUST03143,ACC03143,Personal,381484,15.26,180,Active,2024-05-12
LN03036,CUST03862,ACC03862,Personal,201161,7.71,180,Active,2022-10-09
LN03039,CUST02057,ACC02057,Personal,576789,15.56,180,Active,2023-11-19
LN03041,CUST01058,ACC01058,Personal,685665,7.61,180,Active,2022-12-25
LN03055,CUST00201,ACC00201,Personal,368302,13.63,180,Active,2023-04-26
LN03062,CUST01316,ACC01316,Personal,512855,9.37,180,Active,2022-11-21
LN03067,CUST00556,ACC00556,Personal,127928,8.56,180,Active,2024-12-22
LN03080,CUST03634,ACC03634,Personal,293443,14.93,180,Active,2022-07-13
LN03102,CUST04410,ACC04410,Personal,603351,7.15,180,Active,2022-09-28
LN03104,CUST01040,ACC01040,Personal,694099,8.40,180,Active,2024-06-05
LN03110,CUST03630,ACC03630,Personal,650436,11.22,180,Active,2023-05-17
LN03155,CUST02999,ACC02999,Personal,128348,12.66,180,Active,2022-03-09
LN03178,CUST01493,ACC01493,Personal,622811,14.95,180,Active,2023-11-26
LN03192,CUST03099,ACC03099,Personal,178624,10.73,180,Active,2024-02-29
LN03218,CUST04652,ACC04652,Personal,100503,9.36,180,Active,2023-04-23
LN03227,CUST03499,ACC03499,Personal,758777,13.27,180,Active,2022-12-04
LN03231,CUST01174,ACC01174,Personal,63538,7.84,180,Active,2023-10-05
LN03234,CUST01386,ACC01386,Personal,589241,13.33,180,Active,2023-01-27
LN03289,CUST04638,ACC04638,Personal,196770,12.02,180,Active,2022-09-20
LN03290,CUST03618,ACC03618,Personal,350384,14.38,180,Active,2024-02-04
LN03304,CUST02816,ACC02816,Personal,777459,13.58,180,Active,2023-03-03
LN03320,CUST00829,ACC00829,Personal,458132,9.52,180,Active,2024-06-12
LN03325,CUST03943,ACC03943,Personal,558335,7.71,180,Active,2025-11-23
LN03326,CUST01940,ACC01940,Personal,775491,7.12,180,Active,2022-09-26
LN03331,CUST03256,ACC03256,Personal,75847,11.36,180,Active,2023-06-19
LN03398,CUST00416,ACC00416,Personal,201890,15.01,180,Active,2022-12-09
LN03420,CUST02401,ACC02401,Personal,276544,8.12,180,Active,2024-10-29
LN03451,CUST04503,ACC04503,Personal,482081,14.42,180,Active,2023-05-05
LN03473,CUST03382,ACC03382,Personal,633159,14.32,180,Active,2025-10-09
LN03474,CUST03153,ACC03153,Personal,358006,11.35,180,Active,2023-06-25
LN03476,CUST00229,ACC00229,Personal,263221,10.58,180,Active,2021-09-14
LN03477,CUST00381,ACC00381,Personal,571903,12.06,180,Active,2024-03-03
LN03495,CUST04372,ACC04372,Personal,554200,10.91,180,Active,2022-06-01
LN00028,CUST02963,ACC02963,Personal,589400,14.62,120,Active,2023-12-22
LN00032,CUST00339,ACC00339,Personal,306474,10.14,120,Active,2023-12-03
LN00034,CUST01321,ACC01321,Personal,457465,8.76,120,Active,2021-08-06
LN00060,CUST02585,ACC02585,Personal,208458,9.17,120,Active,2024-06-25
LN00080,CUST03440,ACC03440,Personal,150736,12.17,120,Active,2025-08-08
LN00085,CUST03709,ACC03709,Personal,635206,14.00,120,Active,2024-08-06
LN00101,CUST00115,ACC00115,Personal,712925,15.56,120,Active,2023-08-18
LN00118,CUST01759,ACC01759,Personal,667757,14.21,120,Active,2025-08-29
LN00124,CUST02601,ACC02601,Personal,464629,7.07,120,Active,2025-12-03
LN00143,CUST00335,ACC00335,Personal,711621,10.32,120,Active,2024-08-19
LN00172,CUST01726,ACC01726,Personal,514722,11.60,120,Active,2022-04-20
LN00185,CUST03766,ACC03766,Personal,674181,8.64,120,Active,2023-08-29
LN00223,CUST01284,ACC01284,Personal,215198,9.03,120,Active,2022-09-08
LN00274,CUST02738,ACC02738,Personal,702135,12.27,120,Active,2023-04-15
LN00287,CUST04679,ACC04679,Personal,599965,7.24,120,Active,2024-11-19
LN00294,CUST02960,ACC02960,Personal,158923,14.17,120,Active,2021-04-06
LN00351,CUST02764,ACC02764,Personal,370609,9.29,120,Active,2024-08-18
LN00365,CUST00642,ACC00642,Personal,178658,15.08,120,Active,2024-12-11
LN00373,CUST02811,ACC02811,Personal,258435,15.93,120,Active,2022-11-21
LN00410,CUST03419,ACC03419,Personal,230672,7.17,120,Active,2022-08-03
LN00421,CUST02852,ACC02852,Personal,252620,8.43,120,Active,2021-11-13
LN00422,CUST01933,ACC01933,Personal,173964,10.45,120,Active,2023-04-10
LN00460,CUST00753,ACC00753,Personal,388244,15.78,120,Active,2023-05-01
LN00472,CUST04350,ACC04350,Personal,224412,12.10,120,Active,2022-11-25
LN00478,CUST00645,ACC00645,Personal,739065,10.97,120,Active,2022-04-21
LN00525,CUST00212,ACC00212,Personal,759342,12.02,120,Active,2024-06-20
LN00528,CUST00521,ACC00521,Personal,544654,12.98,120,Active,2023-12-31
LN00540,CUST02447,ACC02447,Personal,549316,14.49,120,Active,2023-02-02
LN00558,CUST01667,ACC01667,Personal,318780,10.97,120,Active,2022-06-27
LN00564,CUST00368,ACC00368,Personal,599238,10.82,120,Active,2021-10-13
LN00573,CUST00327,ACC00327,Personal,679506,10.23,120,Active,2023-09-26
LN00575,CUST04730,ACC04730,Personal,116204,8.33,120,Active,2024-09-24
LN00588,CUST01592,ACC01592,Personal,328671,13.40,120,Active,2025-02-11
LN00595,CUST03254,ACC03254,Personal,637271,12.67,120,Active,2025-01-13
LN00626,CUST01208,ACC01208,Personal,440663,7.47,120,Active,2024-03-15
LN00632,CUST01898,ACC01898,Personal,288142,9.15,120,Active,2023-03-22
LN00633,CUST03646,ACC03646,Personal,460445,12.73,120,Active,2024-11-14
LN00664,CUST01861,ACC01861,Personal,715521,7.93,120,Active,2024-08-01
LN00674,CUST00669,ACC00669,Personal,420929,13.26,120,Active,2024-03-05
LN00678,CUST00346,ACC00346,Personal,680302,15.93,120,Active,2022-01-11
LN00686,CUST00175,ACC00175,Personal,382275,15.84,120,Active,2023-02-12
LN00692,CUST03366,ACC03366,Personal,733654,13.63,120,Active,2022-08-28
LN00752,CUST04678,ACC04678,Personal,334255,11.45,120,Active,2025-08-20
LN00783,CUST04504,ACC04504,Personal,679293,7.22,120,Active,2022-09-20
LN00812,CUST04309,ACC04309,Personal,70722,13.28,120,Active,2026-03-27
LN00818,CUST02599,ACC02599,Personal,509904,7.68,120,Active,2024-06-20
LN00846,CUST00141,ACC00141,Personal,95058,12.08,120,Active,2023-03-18
LN00861,CUST04863,ACC04863,Personal,541094,8.82,120,Active,2024-10-08
LN00864,CUST03804,ACC03804,Personal,320460,9.97,120,Active,2025-04-19
LN00898,CUST01854,ACC01854,Personal,293712,13.27,120,Active,2022-12-11
LN00903,CUST00019,ACC00019,Personal,411847,14.70,120,Active,2023-09-01
LN00907,CUST00674,ACC00674,Personal,699513,10.22,120,Active,2022-06-22
LN00925,CUST02949,ACC02949,Personal,237718,13.02,120,Active,2023-03-23
LN00926,CUST03402,ACC03402,Personal,349775,11.66,120,Active,2023-01-21
LN01000,CUST04757,ACC04757,Personal,289028,8.61,120,Active,2024-09-27
LN01011,CUST04892,ACC04892,Personal,590099,14.41,120,Active,2022-12-13
LN01032,CUST02296,ACC02296,Personal,436400,11.97,120,Active,2024-01-22
LN01045,CUST00284,ACC00284,Personal,761957,12.65,120,Active,2024-08-19
LN01054,CUST00120,ACC00120,Personal,709937,13.97,120,Active,2022-09-24
LN01055,CUST02145,ACC02145,Personal,273679,11.82,120,Active,2023-08-29
LN01056,CUST01512,ACC01512,Personal,432665,8.28,120,Active,2024-03-28
LN01059,CUST02007,ACC02007,Personal,70583,7.74,120,Active,2024-07-25
LN01079,CUST00791,ACC00791,Personal,310528,14.89,120,Active,2024-05-18
LN01100,CUST03541,ACC03541,Personal,100870,10.92,120,Active,2021-07-17
LN01166,CUST02567,ACC02567,Personal,720094,8.42,120,Active,2022-12-12
LN01185,CUST00373,ACC00373,Personal,735864,12.13,120,Active,2025-01-03
LN01241,CUST02403,ACC02403,Personal,387607,15.28,120,Active,2022-10-01
LN01250,CUST02020,ACC02020,Personal,347444,14.13,120,Active,2023-06-25
LN01287,CUST01301,ACC01301,Personal,346706,14.89,120,Active,2022-06-05
LN01296,CUST00631,ACC00631,Personal,276437,10.27,120,Active,2025-03-06
LN01297,CUST03642,ACC03642,Personal,397169,9.34,120,Active,2023-11-17
LN01305,CUST03533,ACC03533,Personal,137939,8.18,120,Active,2024-06-08
LN01325,CUST02360,ACC02360,Personal,78280,9.73,120,Active,2022-08-22
LN01331,CUST04406,ACC04406,Personal,114115,12.34,120,Active,2022-10-24
LN01334,CUST00157,ACC00157,Personal,266473,15.73,120,Active,2024-05-07
LN01341,CUST01108,ACC01108,Personal,568752,8.04,120,Active,2024-04-24
LN01378,CUST04773,ACC04773,Personal,346978,8.64,120,Active,2025-07-10
LN01382,CUST01101,ACC01101,Personal,283019,15.97,120,Active,2022-06-09
LN01397,CUST03620,ACC03620,Personal,67254,11.85,120,Active,2023-03-15
LN01407,CUST03470,ACC03470,Personal,233718,8.58,120,Active,2023-01-25
LN01414,CUST04707,ACC04707,Personal,669930,8.32,120,Active,2021-08-29
LN01415,CUST04770,ACC04770,Personal,529660,10.55,120,Active,2024-01-12
LN01436,CUST04891,ACC04891,Personal,119616,13.54,120,Active,2023-04-15
LN01505,CUST04473,ACC04473,Personal,510057,12.37,120,Active,2024-01-10
LN01561,CUST03816,ACC03816,Personal,677541,7.72,120,Active,2025-02-23
LN01570,CUST00254,ACC00254,Personal,652638,15.46,120,Active,2023-06-09
LN01602,CUST02780,ACC02780,Personal,708775,9.16,120,Active,2022-02-19
LN01603,CUST02765,ACC02765,Personal,185662,11.73,120,Active,2024-07-16
LN01716,CUST03320,ACC03320,Personal,228782,13.86,120,Active,2023-09-30
LN01722,CUST03849,ACC03849,Personal,637388,9.24,120,Active,2024-09-30
LN01724,CUST03432,ACC03432,Personal,741186,13.73,120,Active,2024-12-21
LN01734,CUST04467,ACC04467,Personal,382882,9.21,120,Active,2025-01-26
LN01763,CUST03926,ACC03926,Personal,622329,8.34,120,Active,2025-09-17
LN01769,CUST03030,ACC03030,Personal,160490,9.98,120,Active,2022-12-02
LN01786,CUST00552,ACC00552,Personal,460636,10.38,120,Active,2025-12-15
LN01824,CUST04554,ACC04554,Personal,627722,11.08,120,Active,2022-11-05
LN01834,CUST03058,ACC03058,Personal,131909,7.69,120,Active,2024-08-27
LN01846,CUST03555,ACC03555,Personal,768633,9.23,120,Active,2024-09-02
LN01862,CUST02540,ACC02540,Personal,711134,11.07,120,Active,2023-01-13
LN01884,CUST03842,ACC03842,Personal,744470,15.95,120,Active,2024-01-23
LN01889,CUST04156,ACC04156,Personal,494642,13.72,120,Active,2023-06-19
LN01910,CUST04019,ACC04019,Personal,658253,13.03,120,Active,2022-10-24
LN01927,CUST04496,ACC04496,Personal,222679,11.31,120,Active,2026-01-09
LN01996,CUST01951,ACC01951,Personal,768830,10.65,120,Active,2021-12-30
LN02035,CUST01703,ACC01703,Personal,587014,11.77,120,Active,2022-08-22
LN02041,CUST03798,ACC03798,Personal,441266,10.48,120,Active,2023-02-21
LN02067,CUST00748,ACC00748,Personal,362468,16.00,120,Active,2024-06-28
LN02124,CUST04703,ACC04703,Personal,262078,14.90,120,Active,2023-03-27
LN02157,CUST01652,ACC01652,Personal,603199,7.23,120,Active,2025-05-03
LN02172,CUST02876,ACC02876,Personal,67783,13.97,120,Active,2024-08-02
LN02209,CUST02162,ACC02162,Personal,799850,13.49,120,Active,2022-10-05
LN02222,CUST04926,ACC04926,Personal,506888,9.99,120,Active,2026-02-09
LN02232,CUST04255,ACC04255,Personal,471433,12.35,120,Active,2022-08-24
LN02235,CUST03813,ACC03813,Personal,440774,8.17,120,Active,2025-02-01
LN02242,CUST01577,ACC01577,Personal,512254,7.35,120,Active,2023-09-29
LN02253,CUST03719,ACC03719,Personal,730564,15.02,120,Active,2025-06-03
LN02283,CUST00618,ACC00618,Personal,344234,8.04,120,Active,2023-10-26
LN02290,CUST03127,ACC03127,Personal,489940,8.99,120,Active,2021-12-07
LN02306,CUST03450,ACC03450,Personal,304058,13.84,120,Active,2025-03-08
LN02309,CUST00857,ACC00857,Personal,400058,9.67,120,Active,2021-12-06
LN02311,CUST01520,ACC01520,Personal,76560,9.33,120,Active,2024-01-29
LN02316,CUST01514,ACC01514,Personal,789533,10.65,120,Active,2024-09-30
LN02344,CUST00906,ACC00906,Personal,265107,15.61,120,Active,2023-09-24
LN02347,CUST03158,ACC03158,Personal,667825,8.52,120,Active,2024-06-22
LN02350,CUST02311,ACC02311,Personal,227749,15.75,120,Active,2022-09-12
LN02366,CUST03156,ACC03156,Personal,784529,9.05,120,Active,2022-12-26
LN02396,CUST00981,ACC00981,Personal,718071,7.61,120,Active,2024-08-30
LN02399,CUST03152,ACC03152,Personal,482777,15.07,120,Active,2025-04-03
LN02424,CUST00725,ACC00725,Personal,187535,12.13,120,Active,2024-06-24
LN02433,CUST01360,ACC01360,Personal,313644,7.24,120,Active,2025-02-25
LN02478,CUST02736,ACC02736,Personal,617637,15.21,120,Active,2025-05-04
LN02484,CUST01414,ACC01414,Personal,501742,14.98,120,Active,2024-01-05
LN02487,CUST04713,ACC04713,Personal,455093,9.56,120,Active,2025-01-05
LN02515,CUST02473,ACC02473,Personal,155019,10.39,120,Active,2023-04-08
LN02523,CUST02835,ACC02835,Personal,682066,13.78,120,Active,2022-12-11
LN02543,CUST03930,ACC03930,Personal,158154,10.73,120,Active,2025-05-09
LN02545,CUST02948,ACC02948,Personal,373316,8.67,120,Active,2023-06-05
LN02556,CUST01923,ACC01923,Personal,100853,8.83,120,Active,2024-08-14
LN02573,CUST01104,ACC01104,Personal,553685,14.76,120,Active,2024-05-18
LN02574,CUST03752,ACC03752,Personal,601217,15.50,120,Active,2025-02-12
LN02585,CUST00481,ACC00481,Personal,107974,8.42,120,Active,2023-09-17
LN02587,CUST02321,ACC02321,Personal,355809,14.92,120,Active,2024-11-04
LN02595,CUST02149,ACC02149,Personal,166257,11.24,120,Active,2024-01-09
LN02602,CUST03391,ACC03391,Personal,684697,11.97,120,Active,2023-06-24
LN02604,CUST03015,ACC03015,Personal,165140,13.25,120,Active,2024-05-28
LN02621,CUST03076,ACC03076,Personal,741495,13.38,120,Active,2025-09-04
LN02644,CUST00746,ACC00746,Personal,375457,7.96,120,Active,2024-04-21
LN02651,CUST01233,ACC01233,Personal,471291,12.57,120,Active,2023-07-31
LN02655,CUST02488,ACC02488,Personal,738619,14.81,120,Active,2023-06-21
LN02682,CUST04777,ACC04777,Personal,768171,14.39,120,Active,2024-12-27
LN02709,CUST02871,ACC02871,Personal,269886,15.98,120,Active,2024-12-31
LN02763,CUST01931,ACC01931,Personal,325896,14.21,120,Active,2025-01-14
LN02780,CUST04209,ACC04209,Personal,686790,7.19,120,Active,2025-01-03
LN02781,CUST02563,ACC02563,Personal,236322,15.08,120,Active,2023-12-30
LN02783,CUST04073,ACC04073,Personal,549764,13.89,120,Active,2023-03-04
LN02788,CUST03326,ACC03326,Personal,536177,7.63,120,Active,2024-04-08
LN02849,CUST01587,ACC01587,Personal,791915,8.83,120,Active,2025-05-23
LN02882,CUST04401,ACC04401,Personal,750552,8.99,120,Active,2023-11-28
LN02907,CUST04738,ACC04738,Personal,313895,14.81,120,Active,2024-04-21
LN02918,CUST04400,ACC04400,Personal,122371,9.04,120,Active,2022-11-08
LN02919,CUST00734,ACC00734,Personal,227787,13.82,120,Active,2023-09-09
LN02975,CUST03579,ACC03579,Personal,652870,9.26,120,Active,2023-03-02
LN02977,CUST03677,ACC03677,Personal,373892,10.96,120,Active,2025-03-10
LN02994,CUST03117,ACC03117,Personal,733193,13.61,120,Active,2026-01-14
LN03000,CUST04008,ACC04008,Personal,72694,10.59,120,Active,2023-03-17
LN03010,CUST02227,ACC02227,Personal,311827,7.12,120,Active,2022-06-20
LN03020,CUST01283,ACC01283,Personal,172190,14.26,120,Active,2022-09-17
LN03065,CUST04523,ACC04523,Personal,194399,10.29,120,Active,2024-03-10
LN03143,CUST01830,ACC01830,Personal,658882,12.86,120,Active,2024-10-27
LN03174,CUST03438,ACC03438,Personal,142200,7.25,120,Active,2022-05-28
LN03214,CUST03125,ACC03125,Personal,117984,9.32,120,Active,2023-06-01
LN03215,CUST00870,ACC00870,Personal,748296,10.95,120,Active,2022-10-15
LN03259,CUST00571,ACC00571,Personal,109978,10.84,120,Active,2023-10-19
LN03273,CUST02398,ACC02398,Personal,794820,8.17,120,Active,2024-07-15
LN03280,CUST02385,ACC02385,Personal,294409,7.01,120,Active,2025-06-30
LN03323,CUST04155,ACC04155,Personal,326003,14.09,120,Active,2023-06-24
LN03329,CUST00855,ACC00855,Personal,709681,9.68,120,Active,2023-03-25
LN03333,CUST02798,ACC02798,Personal,437298,13.98,120,Active,2022-11-04
LN03389,CUST00758,ACC00758,Personal,109275,7.29,120,Active,2025-08-30
LN03404,CUST02732,ACC02732,Personal,98872,12.73,120,Active,2023-09-07
LN03413,CUST03511,ACC03511,Personal,625097,14.63,120,Active,2024-09-27
LN03421,CUST03679,ACC03679,Personal,677701,9.63,120,Active,2023-09-14
LN03436,CUST02726,ACC02726,Personal,511664,8.70,120,Active,2022-02-05
LN03443,CUST04500,ACC04500,Personal,375241,7.03,120,Active,2023-05-02
LN03452,CUST02590,ACC02590,Personal,385513,14.06,120,Active,2025-04-02
LN03482,CUST03258,ACC03258,Personal,796680,14.99,120,Active,2025-06-08
LN03494,CUST01378,ACC01378,Personal,397472,11.15,120,Active,2023-09-25
LN00020,CUST01300,ACC01300,Personal,196445,12.72,12,Active,2024-09-03
LN00038,CUST02628,ACC02628,Personal,669942,9.93,12,Active,2025-08-12
LN00081,CUST04552,ACC04552,Personal,700356,12.33,12,Active,2023-07-20
LN00102,CUST04685,ACC04685,Personal,777117,11.61,12,Active,2024-09-14
LN00104,CUST02603,ACC02603,Personal,103293,11.95,12,Active,2022-01-21
LN00106,CUST04558,ACC04558,Personal,158972,12.42,12,Active,2025-01-11
LN00107,CUST02457,ACC02457,Personal,515824,10.27,12,Active,2024-09-07
LN00110,CUST00250,ACC00250,Personal,220636,13.88,12,Active,2022-05-28
LN00122,CUST00223,ACC00223,Personal,254249,15.46,12,Active,2023-01-09
LN00127,CUST02945,ACC02945,Personal,188187,14.22,12,Active,2024-04-28
LN00146,CUST03713,ACC03713,Personal,767253,11.03,12,Active,2023-04-29
LN00164,CUST03013,ACC03013,Personal,249869,13.88,12,Active,2024-04-08
LN00209,CUST04930,ACC04930,Personal,356273,9.58,12,Active,2025-02-13
LN00217,CUST04216,ACC04216,Personal,773159,10.78,12,Active,2022-02-10
LN00233,CUST04767,ACC04767,Personal,502997,7.09,12,Active,2023-02-18
LN00234,CUST03736,ACC03736,Personal,157003,15.59,12,Active,2024-07-30
LN00262,CUST01135,ACC01135,Personal,191308,15.49,12,Active,2025-02-06
LN00271,CUST04232,ACC04232,Personal,374671,11.69,12,Active,2025-02-24
LN00278,CUST03093,ACC03093,Personal,472110,10.79,12,Active,2022-12-07
LN00299,CUST04601,ACC04601,Personal,711655,13.20,12,Active,2024-04-25
LN00314,CUST04904,ACC04904,Personal,277431,9.18,12,Active,2024-09-01
LN00316,CUST02539,ACC02539,Personal,437893,10.92,12,Active,2023-01-24
LN00323,CUST04205,ACC04205,Personal,445423,14.13,12,Active,2024-02-01
LN00325,CUST04521,ACC04521,Personal,398468,13.80,12,Active,2024-05-15
LN00360,CUST00766,ACC00766,Personal,579761,12.55,12,Active,2024-04-10
LN00408,CUST04939,ACC04939,Personal,257225,13.55,12,Active,2023-04-20
LN00416,CUST02229,ACC02229,Personal,287348,13.29,12,Active,2022-06-10
LN00450,CUST00172,ACC00172,Personal,320820,13.12,12,Active,2023-07-30
LN00484,CUST04802,ACC04802,Personal,648545,10.71,12,Active,2023-11-12
LN00520,CUST03587,ACC03587,Personal,200755,14.91,12,Active,2022-05-17
LN00534,CUST03602,ACC03602,Personal,555863,11.85,12,Active,2025-03-13
LN00570,CUST04961,ACC04961,Personal,342281,7.01,12,Active,2023-05-31
LN00572,CUST04970,ACC04970,Personal,353438,15.68,12,Active,2023-04-09
LN00578,CUST02259,ACC02259,Personal,534455,11.81,12,Active,2022-11-21
LN00579,CUST03936,ACC03936,Personal,391589,10.09,12,Active,2022-10-07
LN00611,CUST00541,ACC00541,Personal,355785,10.68,12,Active,2023-09-10
